path	disposition	provider	rationale	inventory_origins
GeneralsMD/Code/Tools/mangler/manglertest.log	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/Makefile	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/arraylist.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/configfile.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/configfile.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/critsec.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/critsec.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/dictionary.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/filed.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/linkedlist.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/mboxd.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/monod.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/monod.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/odevice.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/sem4.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/sem4.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/stderrd.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/stdoutd.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/streamer.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/streamer.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/syslogd.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/syslogd.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/threadfac.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/threadfac.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/threadsafe.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/timezone.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/timezone.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/ustring.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wdebug.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wdebug.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wstring.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wstring.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wstypes.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wtime.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/wtime.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/xtime.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wlib/xtime.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/Makefile	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/field.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/field.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/packet.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/packet.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/tcp.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/tcp.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/udp.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/mangler/wnet/udp.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/textureCompress/textureCompress.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/textureCompress/textureCompress.rc	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/timingTest/ReadMe.txt	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Code/Tools/timingTest/StdAfx.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/timingTest/StdAfx.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/timingTest/timingTest.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/versionUpdate/ReadMe.txt	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Code/Tools/versionUpdate/versionUpdate.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/ReadMe.txt	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/WOLAPI/wolapi_i.c	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/resource.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/small.ico	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/verchk.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/verchk.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/wolInit.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/wolSetup.cpp	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/wolSetup.h	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/wolSetup.ico	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Code/Tools/wolSetup/wolSetup.rc	tool-only	none	authoring or maintenance tool outside the game runtime	ZH_LEGACY_EXCLUDED_SOURCE_RECORDS
GeneralsMD/Run/Data/English/HeaderTemplate.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/English/Language.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/Generals.str	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/AIData.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Animation2D.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Armor.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/AudioSettings.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Campaign.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/CommandButton.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/CommandMap.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/CommandMapDebug.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/CommandMapDemo.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/CommandSet.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/ControlBarResizer.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/ControlBarScheme.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Crate.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Credits.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/DamageFX.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/AIData.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/ButtonSets.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/CommandButton.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/ControlBarScheme.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Crate.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/FXList.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/GameData.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Music.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Object.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/ObjectCreationList.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/PlayerTemplate.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Roads.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Science.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/ShellMenuScheme.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/SoundEffects.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/SpecialPower.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Speech.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Terrain.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Upgrade.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Video.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Voice.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Water.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Weather.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/Webpages.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Default/multiplayer.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/DrawGroupInfo.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Eva.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/FXList.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/GameData.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/GameDataDebug.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/GameLOD.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/GameLODPresets.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/InGameUI.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/Locomotor.ini	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/HandCreated/HandCreatedMappedImages.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/HandCreatedMappedImages.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SAControlBar512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SAUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCGameUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCGeneralsChallenge512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCLogosUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCShellUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCSmShellUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
GeneralsMD/Run/Data/INI/MappedImages/TextureSize_512/SCUserInterface512.INI	excluded	none	manifest input is absent from the repository or outside its source boundary	ZH_LEGACY_UNAVAILABLE_SOURCE_RECORDS
